num_layers,num_node1,num_node2,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,test_acc
1,14,0,1,0,0,0,0,0,0,0,0,0,0.892494929
1,21,0,1,0,0,0,0,0,0,0,0,0,0.622718053
1,5,0,1,0,0,0,0,0,0,0,0,0,0.947261663
2,18,16,1,0,0,0,0,0,0,0,0,0,0.505070994
2,22,9,1,0,0,0,0,0,0,0,0,0,0.551724138
1,18,0,1,0,0,0,0,0,0,0,0,0,0.762677485
1,1,0,1,0,0,0,0,0,0,0,0,0,0.866125761
2,18,1,1,0,0,0,0,0,0,0,0,0,0.778904665
2,15,4,1,0,0,0,0,0,0,0,0,0,0.900608519
2,9,23,1,0,0,0,0,0,0,0,0,0,0.265720081
2,12,19,1,0,0,0,0,0,0,0,0,0,0.511156187
2,2,3,1,0,0,0,0,0,0,0,0,0,0.92494929
2,12,22,1,0,0,0,0,0,0,0,0,0,0.310344828
2,9,18,1,0,0,0,0,0,0,0,0,0,0.60040568
2,20,8,1,0,0,0,0,0,0,0,0,0,0.675456389
1,18,0,0,1,0,0,0,0,0,0,0,0,0.584474886
2,6,9,0,1,0,0,0,0,0,0,0,0,0.876712329
1,21,0,0,1,0,0,0,0,0,0,0,0,0.378995434
1,20,0,0,1,0,0,0,0,0,0,0,0,0.456621005
1,3,0,0,1,0,0,0,0,0,0,0,0,0.378995434
2,6,2,0,1,0,0,0,0,0,0,0,0,0.716894977
2,19,5,0,1,0,0,0,0,0,0,0,0,0.780821918
1,8,0,0,1,0,0,0,0,0,0,0,0,0.675799087
2,7,21,0,1,0,0,0,0,0,0,0,0,0.159817352
1,9,0,0,1,0,0,0,0,0,0,0,0,0.707762557
1,10,0,0,1,0,0,0,0,0,0,0,0,0.730593607
1,18,0,0,1,0,0,0,0,0,0,0,0,0.584474886
1,21,0,0,1,0,0,0,0,0,0,0,0,0.378995434
2,21,8,0,1,0,0,0,0,0,0,0,0,0.675799087
1,19,0,0,1,0,0,0,0,0,0,0,0,0.525114155
1,15,0,0,1,0,0,0,0,0,0,0,0,0.707762557
1,3,0,0,1,0,0,0,0,0,0,0,0,0.378995434
1,9,0,0,1,0,0,0,0,0,0,0,0,0.707762557
1,15,0,0,1,0,0,0,0,0,0,0,0,0.707762557
1,21,0,0,1,0,0,0,0,0,0,0,0,0.378995434
2,6,7,0,1,0,0,0,0,0,0,0,0,0.876712329
2,21,15,0,1,0,0,0,0,0,0,0,0,0.452054795
1,11,0,0,1,0,0,0,0,0,0,0,0,0.744292237
1,10,0,0,1,0,0,0,0,0,0,0,0,0.730593607
2,18,17,0,1,0,0,0,0,0,0,0,0,0.511415525
1,22,0,0,1,0,0,0,0,0,0,0,0,0.292237443
2,18,7,0,1,0,0,0,0,0,0,0,0,0.876712329
1,10,0,0,1,0,0,0,0,0,0,0,0,0.730593607
1,22,0,0,1,0,0,0,0,0,0,0,0,0.292237443
1,16,0,0,1,0,0,0,0,0,0,0,0,0.675799087
1,16,0,0,1,0,0,0,0,0,0,0,0,0.675799087
1,16,0,0,1,0,0,0,0,0,0,0,0,0.675799087
1,22,0,0,1,0,0,0,0,0,0,0,0,0.292237443
2,2,19,0,1,0,0,0,0,0,0,0,0,0.03652968
2,9,11,0,1,0,0,0,0,0,0,0,0,0.96347032
1,10,0,0,1,0,0,0,0,0,0,0,0,0.730593607
1,13,0,0,1,0,0,0,0,0,0,0,0,0.744292237
1,15,0,0,1,0,0,0,0,0,0,0,0,0.707762557
1,2,0,0,1,0,0,0,0,0,0,0,0,0.292237443
2,10,23,0,1,0,0,0,0,0,0,0,0,0
1,20,0,0,1,0,0,0,0,0,0,0,0,0.456621005
2,12,18,0,1,0,0,0,0,0,0,0,0,0.589041096
2,8,20,0,1,0,0,0,0,0,0,0,0,0.315068493
2,6,9,0,1,0,0,0,0,0,0,0,0,0.876712329
2,8,20,0,1,0,0,0,0,0,0,0,0,0.315068493
2,21,5,0,1,0,0,0,0,0,0,0,0,0.634703196
1,19,0,0,1,0,0,0,0,0,0,0,0,0.525114155
1,23,0,0,1,0,0,0,0,0,0,0,0,0.196347032
2,11,5,0,1,0,0,0,0,0,0,0,0,1
1,9,0,0,1,0,0,0,0,0,0,0,0,0.707762557
1,15,0,0,0,1,0,0,0,0,0,0,0,0.510638298
2,17,6,0,0,1,0,0,0,0,0,0,0,0.875886525
1,14,0,0,0,1,0,0,0,0,0,0,0,0.507092199
1,8,0,0,0,1,0,0,0,0,0,0,0,0.336879433
1,4,0,0,0,1,0,0,0,0,0,0,0,0.081560284
1,13,0,0,0,1,0,0,0,0,0,0,0,0.496453901
1,14,0,0,0,1,0,0,0,0,0,0,0,0.507092199
2,10,15,0,0,1,0,0,0,0,0,0,0,0.897163121
2,17,8,0,0,1,0,0,0,0,0,0,0,0.946808511
2,18,8,0,0,1,0,0,0,0,0,0,0,0.929078014
1,20,0,0,0,1,0,0,0,0,0,0,0,0.421985816
2,8,1,0,0,1,0,0,0,0,0,0,0,0.414893617
1,9,0,0,0,1,0,0,0,0,0,0,0,0.382978723
1,21,0,0,0,1,0,0,0,0,0,0,0,0.382978723
1,9,0,0,0,1,0,0,0,0,0,0,0,0.382978723
1,7,0,0,0,1,0,0,0,0,0,0,0,0.283687943
2,4,15,0,0,1,0,0,0,0,0,0,0,0.556737589
2,17,18,0,0,1,0,0,0,0,0,0,0,0.875886525
2,20,11,0,0,1,0,0,0,0,0,0,0,0.925531915
2,11,13,0,0,1,0,0,0,0,0,0,0,0.957446809
2,21,23,0,0,1,0,0,0,0,0,0,0,0.460992908
2,21,5,0,0,1,0,0,0,0,0,0,0,0.716312057
1,8,0,0,0,1,0,0,0,0,0,0,0,0.336879433
1,22,0,0,0,1,0,0,0,0,0,0,0,0.336879433
2,9,22,0,0,1,0,0,0,0,0,0,0,0.535460993
1,12,0,0,0,1,0,0,0,0,0,0,0,0.478723404
2,15,8,0,0,1,0,0,0,0,0,0,0,0.960992908
2,11,21,0,0,1,0,0,0,0,0,0,0,0.673758865
1,17,0,0,0,1,0,0,0,0,0,0,0,0.496453901
1,19,0,0,0,1,0,0,0,0,0,0,0,0.453900709
2,11,19,0,0,1,0,0,0,0,0,0,0,0.787234043
2,13,11,0,0,1,0,0,0,0,0,0,0,1
1,14,0,0,0,1,0,0,0,0,0,0,0,0.507092199
2,12,13,0,0,1,0,0,0,0,0,0,0,0.982269504
1,12,0,0,0,1,0,0,0,0,0,0,0,0.478723404
2,16,18,0,0,1,0,0,0,0,0,0,0,0.886524823
1,19,0,0,0,1,0,0,0,0,0,0,0,0.453900709
2,10,12,0,0,1,0,0,0,0,0,0,0,0.929078014
1,23,0,0,0,1,0,0,0,0,0,0,0,0.283687943
1,3,0,0,0,1,0,0,0,0,0,0,0,0
2,15,21,0,0,1,0,0,0,0,0,0,0,0.730496454
2,17,11,0,0,1,0,0,0,0,0,0,0,1
2,3,8,0,0,1,0,0,0,0,0,0,0,0.45035461
2,7,21,0,0,1,0,0,0,0,0,0,0,0.503546099
1,15,0,0,0,1,0,0,0,0,0,0,0,0.510638298
2,12,16,0,0,1,0,0,0,0,0,0,0,0.929078014
1,11,0,0,0,1,0,0,0,0,0,0,0,0.453900709
2,10,15,0,0,1,0,0,0,0,0,0,0,0.897163121
2,19,14,0,0,1,0,0,0,0,0,0,0,0.946808511
2,4,12,0,0,1,0,0,0,0,0,0,0,0.588652482
1,3,0,0,0,0,1,0,0,0,0,0,0,0.124567474
1,21,0,0,0,0,1,0,0,0,0,0,0,0.62283737
2,13,5,0,0,0,1,0,0,0,0,0,0,0.750865052
1,22,0,0,0,0,1,0,0,0,0,0,0,0.617647059
1,14,0,0,0,0,1,0,0,0,0,0,0,0.562283737
1,17,0,0,0,0,1,0,0,0,0,0,0,0.60899654
2,20,20,0,0,0,1,0,0,0,0,0,0,0.965397924
2,11,3,0,0,0,1,0,0,0,0,0,0,0.619377163
1,23,0,0,0,0,1,0,0,0,0,0,0,0.60899654
2,22,14,0,0,0,1,0,0,0,0,0,0,1
2,5,9,0,0,0,1,0,0,0,0,0,0,0.557093426
2,13,7,0,0,0,1,0,0,0,0,0,0,0.813148789
2,5,11,0,0,0,1,0,0,0,0,0,0,0.591695502
1,7,0,0,0,0,1,0,0,0,0,0,0,0.332179931
1,7,0,0,0,0,1,0,0,0,0,0,0,0.332179931
2,1,1,0,0,0,1,0,0,0,0,0,0,0.044982699
1,12,0,0,0,0,1,0,0,0,0,0,0,0.51384083
1,1,0,0,0,0,1,0,0,0,0,0,0,0
2,1,2,0,0,0,1,0,0,0,0,0,0,0.091695502
1,13,0,0,0,0,1,0,0,0,0,0,0,0.539792388
1,21,0,0,0,0,1,0,0,0,0,0,0,0.62283737
2,1,13,0,0,0,1,0,0,0,0,0,0,0.37716263
2,8,11,0,0,0,1,0,0,0,0,0,0,0.73183391
2,12,2,0,0,0,1,0,0,0,0,0,0,0.605536332
2,17,15,0,0,0,1,0,0,0,0,0,0,0.993079585
1,22,0,0,0,0,1,0,0,0,0,0,0,0.617647059
2,7,22,0,0,0,1,0,0,0,0,0,0,0.631487889
2,6,4,0,0,0,1,0,0,0,0,0,0,0.460207612
2,3,20,0,0,0,1,0,0,0,0,0,0,0.465397924
1,17,0,0,0,0,1,0,0,0,0,0,0,0.60899654
1,5,0,0,0,0,1,0,0,0,0,0,0,0.235294118
1,5,0,0,0,0,1,0,0,0,0,0,0,0.235294118
2,7,4,0,0,0,1,0,0,0,0,0,0,0.506920415
1,3,0,0,0,0,1,0,0,0,0,0,0,0.124567474
1,12,0,0,0,0,1,0,0,0,0,0,0,0.51384083
1,20,0,0,0,0,1,0,0,0,0,0,0,0.624567474
2,4,6,0,0,0,1,0,0,0,0,0,0,0.425605536
1,19,0,0,0,0,1,0,0,0,0,0,0,0.62283737
2,4,8,0,0,0,1,0,0,0,0,0,0,0.480968858
1,8,0,0,0,0,1,0,0,0,0,0,0,0.375432526
2,13,22,0,0,0,1,0,0,0,0,0,0,0.839100346
1,22,0,0,0,0,1,0,0,0,0,0,0,0.617647059
2,21,11,0,0,0,1,0,0,0,0,0,0,0.979238754
2,3,20,0,0,0,1,0,0,0,0,0,0,0.465397924
1,20,0,0,0,0,1,0,0,0,0,0,0,0.624567474
1,14,0,0,0,0,1,0,0,0,0,0,0,0.562283737
1,4,0,0,0,0,1,0,0,0,0,0,0,0.1816609
2,6,1,0,0,0,1,0,0,0,0,0,0,0.330449827
1,9,0,0,0,0,1,0,0,0,0,0,0,0.415224913
1,3,0,0,0,0,1,0,0,0,0,0,0,0.124567474
1,22,0,0,0,0,0,1,0,0,0,0,0,0.459546926
1,6,0,0,0,0,0,1,0,0,0,0,0,0.770226537
2,12,2,0,0,0,0,1,0,0,0,0,0,0.928802589
1,11,0,0,0,0,0,1,0,0,0,0,0,0.851132686
2,5,2,0,0,0,0,1,0,0,0,0,0,0.815533981
1,21,0,0,0,0,0,1,0,0,0,0,0,0.527508091
1,14,0,0,0,0,0,1,0,0,0,0,0,0.822006472
2,20,3,0,0,0,0,1,0,0,0,0,0,0.699029126
1,6,0,0,0,0,0,1,0,0,0,0,0,0.770226537
2,16,14,0,0,0,0,1,0,0,0,0,0,0.773462783
2,4,1,0,0,0,0,1,0,0,0,0,0,0.737864078
2,8,19,0,0,0,0,1,0,0,0,0,0,0.517799353
1,6,0,0,0,0,0,1,0,0,0,0,0,0.770226537
2,23,12,0,0,0,0,1,0,0,0,0,0,0.466019417
2,1,16,0,0,0,0,1,0,0,0,0,0,0.427184466
1,11,0,0,0,0,0,1,0,0,0,0,0,0.851132686
1,11,0,0,0,0,0,1,0,0,0,0,0,0.851132686
2,23,20,0,0,0,0,1,0,0,0,0,0,0
1,22,0,0,0,0,0,1,0,0,0,0,0,0.459546926
1,5,0,0,0,0,0,1,0,0,0,0,0,0.734627832
1,22,0,0,0,0,0,1,0,0,0,0,0,0.459546926
1,16,0,0,0,0,0,1,0,0,0,0,0,0.770226537
2,8,9,0,0,0,0,1,0,0,0,0,0,0.970873786
2,4,14,0,0,0,0,1,0,0,0,0,0,0.69579288
2,22,2,0,0,0,0,1,0,0,0,0,0,0.540453074
2,11,5,0,0,0,0,1,0,0,0,0,0,1
2,9,3,0,0,0,0,1,0,0,0,0,0,0.948220065
2,8,15,0,0,0,0,1,0,0,0,0,0,0.776699029
1,15,0,0,0,0,0,1,0,0,0,0,0,0.799352751
1,20,0,0,0,0,0,1,0,0,0,0,0,0.588996764
1,22,0,0,0,0,0,1,0,0,0,0,0,0.459546926
1,4,0,0,0,0,0,1,0,0,0,0,0,0.692556634
2,21,12,0,0,0,0,1,0,0,0,0,0,0.608414239
1,4,0,0,0,0,0,1,0,0,0,0,0,0.692556634
1,1,0,0,0,0,0,1,0,0,0,0,0,0.527508091
1,2,0,0,0,0,0,1,0,0,0,0,0,0.588996764
1,12,0,0,0,0,0,1,0,0,0,0,0,0.84789644
1,13,0,0,0,0,0,1,0,0,0,0,0,0.838187702
2,4,21,0,0,0,0,1,0,0,0,0,0,0.220064725
1,17,0,0,0,0,0,1,0,0,0,0,0,0.734627832
2,7,19,0,0,0,0,1,0,0,0,0,0,0.495145631
1,23,0,0,0,0,0,1,0,0,0,0,0,0.385113269
1,12,0,0,0,0,0,1,0,0,0,0,0,0.84789644
1,10,0,0,0,0,0,1,0,0,0,0,0,0.84789644
2,22,13,0,0,0,0,1,0,0,0,0,0,0.504854369
2,17,15,0,0,0,0,1,0,0,0,0,0,0.689320388
2,7,5,0,0,0,0,1,0,0,0,0,0,0.948220065
1,10,0,0,0,0,0,1,0,0,0,0,0,0.84789644
1,3,0,0,0,0,0,1,0,0,0,0,0,0.644012945
2,1,18,0,0,0,0,1,0,0,0,0,0,0.297734628
2,23,1,0,0,0,0,0,1,0,0,0,0,0.55801105
1,23,0,0,0,0,0,0,1,0,0,0,0,0.502762431
2,9,2,0,0,0,0,0,1,0,0,0,0,0.456721915
1,16,0,0,0,0,0,0,1,0,0,0,0,0.515653775
2,18,20,0,0,0,0,0,1,0,0,0,0,0.97053407
1,13,0,0,0,0,0,0,1,0,0,0,0,0.465930018
2,7,21,0,0,0,0,0,1,0,0,0,0,0.690607735
2,7,10,0,0,0,0,0,1,0,0,0,0,0.670349908
2,2,15,0,0,0,0,0,1,0,0,0,0,0.467771639
1,9,0,0,0,0,0,0,1,0,0,0,0,0.348066298
1,16,0,0,0,0,0,0,1,0,0,0,0,0.515653775
1,6,0,0,0,0,0,0,1,0,0,0,0,0.220994475
2,2,23,0,0,0,0,0,1,0,0,0,0,0.379373849
1,10,0,0,0,0,0,0,1,0,0,0,0,0.38305709
2,8,17,0,0,0,0,0,1,0,0,0,0,0.777163904
1,19,0,0,0,0,0,0,1,0,0,0,0,0.532228361
2,18,5,0,0,0,0,0,1,0,0,0,0,0.777163904
2,12,11,0,0,0,0,0,1,0,0,0,0,0.865561694
2,21,11,0,0,0,0,0,1,0,0,0,0,0.948434622
2,18,5,0,0,0,0,0,1,0,0,0,0,0.777163904
2,10,1,0,0,0,0,0,1,0,0,0,0,0.438305709
1,19,0,0,0,0,0,0,1,0,0,0,0,0.532228361
1,19,0,0,0,0,0,0,1,0,0,0,0,0.532228361
2,19,15,0,0,0,0,0,1,0,0,0,0,1
1,17,0,0,0,0,0,0,1,0,0,0,0,0.524861878
1,3,0,0,0,0,0,0,1,0,0,0,0,0.060773481
2,17,6,0,0,0,0,0,1,0,0,0,0,0.810313076
2,10,11,0,0,0,0,0,1,0,0,0,0,0.806629834
2,18,7,0,0,0,0,0,1,0,0,0,0,0.850828729
2,21,11,0,0,0,0,0,1,0,0,0,0,0.948434622
2,21,9,0,0,0,0,0,1,0,0,0,0,0.904235727
2,6,6,0,0,0,0,0,1,0,0,0,0,0.506445672
2,2,20,0,0,0,0,0,1,0,0,0,0,0.44014733
2,23,12,0,0,0,0,0,1,0,0,0,0,0.942909761
2,23,7,0,0,0,0,0,1,0,0,0,0,0.82320442
2,12,5,0,0,0,0,0,1,0,0,0,0,0.688766114
2,6,14,0,0,0,0,0,1,0,0,0,0,0.683241252
1,7,0,0,0,0,0,0,1,0,0,0,0,0.267034991
1,18,0,0,0,0,0,0,1,0,0,0,0,0.53038674
1,2,0,0,0,0,0,0,1,0,0,0,0,0
2,18,4,0,0,0,0,0,1,0,0,0,0,0.73480663
1,2,0,0,0,0,0,0,1,0,0,0,0,0
1,9,0,0,0,0,0,0,1,0,0,0,0,0.348066298
1,10,0,0,0,0,0,0,1,0,0,0,0,0.38305709
2,4,20,0,0,0,0,0,1,0,0,0,0,0.55801105
1,4,0,0,0,0,0,0,1,0,0,0,0,0.11786372
1,20,0,0,0,0,0,0,1,0,0,0,0,0.53038674
2,21,17,0,0,0,0,0,1,0,0,0,0,0.992633517
1,19,0,0,0,0,0,0,1,0,0,0,0,0.532228361
1,20,0,0,0,0,0,0,1,0,0,0,0,0.53038674
2,14,18,0,0,0,0,0,0,1,0,0,0,0.465811966
2,20,15,0,0,0,0,0,0,1,0,0,0,0.433760684
1,21,0,0,0,0,0,0,0,1,0,0,0,0.679487179
2,17,18,0,0,0,0,0,0,1,0,0,0,0.382478632
1,23,0,0,0,0,0,0,0,1,0,0,0,0.568376068
2,9,3,0,0,0,0,0,0,1,0,0,0,1
1,20,0,0,0,0,0,0,0,1,0,0,0,0.728632479
1,14,0,0,0,0,0,0,0,1,0,0,0,0.933760684
2,15,7,0,0,0,0,0,0,1,0,0,0,0.888888889
1,7,0,0,0,0,0,0,0,1,0,0,0,0.978632479
1,21,0,0,0,0,0,0,0,1,0,0,0,0.679487179
1,19,0,0,0,0,0,0,0,1,0,0,0,0.773504274
1,1,0,0,0,0,0,0,0,1,0,0,0,0.85042735
1,23,0,0,0,0,0,0,0,1,0,0,0,0.568376068
1,11,0,0,0,0,0,0,0,1,0,0,0,0.978632479
1,11,0,0,0,0,0,0,0,1,0,0,0,0.978632479
2,13,14,0,0,0,0,0,0,1,0,0,0,0.707264957
2,9,14,0,0,0,0,0,0,1,0,0,0,0.741452991
2,20,1,0,0,0,0,0,0,1,0,0,0,0.732905983
2,14,9,0,0,0,0,0,0,1,0,0,0,0.86965812
2,11,1,0,0,0,0,0,0,1,0,0,0,0.982905983
2,21,12,0,0,0,0,0,0,1,0,0,0,0.519230769
2,1,5,0,0,0,0,0,0,1,0,0,0,0.854700855
2,15,1,0,0,0,0,0,0,1,0,0,0,0.914529915
2,11,3,0,0,0,0,0,0,1,0,0,0,0.991452991
2,4,1,0,0,0,0,0,0,1,0,0,0,0.938034188
2,21,3,0,0,0,0,0,0,1,0,0,0,0.692307692
1,4,0,0,0,0,0,0,0,1,0,0,0,0.933760684
2,21,21,0,0,0,0,0,0,1,0,0,0,0
2,14,8,0,0,0,0,0,0,1,0,0,0,0.893162393
2,22,12,0,0,0,0,0,0,1,0,0,0,0.465811966
1,2,0,0,0,0,0,0,0,1,0,0,0,0.882478632
2,17,5,0,0,0,0,0,0,1,0,0,0,0.854700855
1,1,0,0,0,0,0,0,0,1,0,0,0,0.85042735
1,11,0,0,0,0,0,0,0,1,0,0,0,0.978632479
1,6,0,0,0,0,0,0,0,1,0,0,0,0.967948718
1,1,0,0,0,0,0,0,0,1,0,0,0,0.85042735
1,19,0,0,0,0,0,0,0,1,0,0,0,0.773504274
1,8,0,0,0,0,0,0,0,1,0,0,0,0.985042735
2,12,14,0,0,0,0,0,0,1,0,0,0,0.722222222
1,11,0,0,0,0,0,0,0,1,0,0,0,0.978632479
1,1,0,0,0,0,0,0,0,1,0,0,0,0.85042735
1,8,0,0,0,0,0,0,0,1,0,0,0,0.985042735
2,13,1,0,0,0,0,0,0,1,0,0,0,0.957264957
2,18,21,0,0,0,0,0,0,1,0,0,0,0.134615385
2,3,3,0,0,0,0,0,0,1,0,0,0,0.923076923
1,22,0,0,0,0,0,0,0,1,0,0,0,0.626068376
2,6,20,0,0,0,0,0,0,1,0,0,0,0.363247863
1,15,0,0,0,0,0,0,0,1,0,0,0,0.91025641
1,1,0,0,0,0,0,0,0,1,0,0,0,0.85042735
2,2,9,0,0,0,0,0,0,0,1,0,0,0.535928144
2,21,23,0,0,0,0,0,0,0,1,0,0,0.568862275
1,11,0,0,0,0,0,0,0,0,1,0,0,0.479041916
2,14,6,0,0,0,0,0,0,0,1,0,0,0.868263473
2,1,18,0,0,0,0,0,0,0,1,0,0,0.434131737
2,15,15,0,0,0,0,0,0,0,1,0,0,1
2,20,7,0,0,0,0,0,0,0,1,0,0,0.799401198
1,4,0,0,0,0,0,0,0,0,1,0,0,0.206586826
2,6,17,0,0,0,0,0,0,0,1,0,0,0.775449102
1,7,0,0,0,0,0,0,0,0,1,0,0,0.359281437
2,5,22,0,0,0,0,0,0,0,1,0,0,0.52994012
1,3,0,0,0,0,0,0,0,0,1,0,0,0.143712575
2,12,16,0,0,0,0,0,0,0,1,0,0,0.976047904
1,20,0,0,0,0,0,0,0,0,1,0,0,0.398203593
1,11,0,0,0,0,0,0,0,0,1,0,0,0.479041916
1,6,0,0,0,0,0,0,0,0,1,0,0,0.314371257
2,4,13,0,0,0,0,0,0,0,1,0,0,0.715568862
1,8,0,0,0,0,0,0,0,0,1,0,0,0.398203593
1,20,0,0,0,0,0,0,0,0,1,0,0,0.398203593
1,11,0,0,0,0,0,0,0,0,1,0,0,0.479041916
1,22,0,0,0,0,0,0,0,0,1,0,0,0.314371257
1,10,0,0,0,0,0,0,0,0,1,0,0,0.458083832
1,11,0,0,0,0,0,0,0,0,1,0,0,0.479041916
1,18,0,0,0,0,0,0,0,0,1,0,0,0.458083832
2,12,5,0,0,0,0,0,0,0,1,0,0,0.811377246
1,18,0,0,0,0,0,0,0,0,1,0,0,0.458083832
1,17,0,0,0,0,0,0,0,0,1,0,0,0.479041916
2,14,22,0,0,0,0,0,0,0,1,0,0,0.77245509
1,17,0,0,0,0,0,0,0,0,1,0,0,0.479041916
1,3,0,0,0,0,0,0,0,0,1,0,0,0.143712575
1,12,0,0,0,0,0,0,0,0,1,0,0,0.494011976
1,6,0,0,0,0,0,0,0,0,1,0,0,0.314371257
1,13,0,0,0,0,0,0,0,0,1,0,0,0.502994012
2,10,22,0,0,0,0,0,0,0,1,0,0,0.724550898
1,10,0,0,0,0,0,0,0,0,1,0,0,0.458083832
1,10,0,0,0,0,0,0,0,0,1,0,0,0.458083832
2,9,23,0,0,0,0,0,0,0,1,0,0,0.640718563
1,19,0,0,0,0,0,0,0,0,1,0,0,0.431137725
1,6,0,0,0,0,0,0,0,0,1,0,0,0.314371257
1,22,0,0,0,0,0,0,0,0,1,0,0,0.314371257
1,9,0,0,0,0,0,0,0,0,1,0,0,0.431137725
2,6,8,0,0,0,0,0,0,0,1,0,0,0.748502994
2,23,23,0,0,0,0,0,0,0,1,0,0,0.473053892
2,16,6,0,0,0,0,0,0,0,1,0,0,0.856287425
1,5,0,0,0,0,0,0,0,0,1,0,0,0.263473054
1,13,0,0,0,0,0,0,0,0,1,0,0,0.502994012
1,5,0,0,0,0,0,0,0,0,1,0,0,0.263473054
1,2,0,0,0,0,0,0,0,0,1,0,0,0.074850299
1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,4,0,0,0,0,0,0,0,0,1,0,0,0.206586826
2,13,14,0,0,0,0,0,0,0,0,1,0,0.72
1,12,0,0,0,0,0,0,0,0,0,1,0,0.893333333
1,10,0,0,0,0,0,0,0,0,0,1,0,0.94
1,15,0,0,0,0,0,0,0,0,0,1,0,0.798333333
1,15,0,0,0,0,0,0,0,0,0,1,0,0.798333333
1,13,0,0,0,0,0,0,0,0,0,1,0,0.865
1,8,0,0,0,0,0,0,0,0,0,1,0,0.973333333
1,1,0,0,0,0,0,0,0,0,0,1,0,0.985
1,13,0,0,0,0,0,0,0,0,0,1,0,0.865
2,3,12,0,0,0,0,0,0,0,0,1,0,0.913333333
2,17,1,0,0,0,0,0,0,0,0,1,0,0.725
1,2,0,0,0,0,0,0,0,0,0,1,0,0.993333333
1,4,0,0,0,0,0,0,0,0,0,1,0,1
1,2,0,0,0,0,0,0,0,0,0,1,0,0.993333333
2,19,5,0,0,0,0,0,0,0,0,1,0,0.645
1,22,0,0,0,0,0,0,0,0,0,1,0,0.46
1,8,0,0,0,0,0,0,0,0,0,1,0,0.973333333
2,6,11,0,0,0,0,0,0,0,0,1,0,0.933333333
1,8,0,0,0,0,0,0,0,0,0,1,0,0.973333333
1,17,0,0,0,0,0,0,0,0,0,1,0,0.718333333
2,18,5,0,0,0,0,0,0,0,0,1,0,0.693333333
1,22,0,0,0,0,0,0,0,0,0,1,0,0.46
2,12,3,0,0,0,0,0,0,0,0,1,0,0.913333333
1,1,0,0,0,0,0,0,0,0,0,1,0,0.985
1,17,0,0,0,0,0,0,0,0,0,1,0,0.718333333
2,17,8,0,0,0,0,0,0,0,0,1,0,0.713333333
2,1,12,0,0,0,0,0,0,0,0,1,0,0.9
1,3,0,0,0,0,0,0,0,0,0,1,0,0.998333333
1,3,0,0,0,0,0,0,0,0,0,1,0,0.998333333
1,17,0,0,0,0,0,0,0,0,0,1,0,0.718333333
2,15,11,0,0,0,0,0,0,0,0,1,0,0.738333333
1,17,0,0,0,0,0,0,0,0,0,1,0,0.718333333
1,23,0,0,0,0,0,0,0,0,0,1,0,0.398333333
1,22,0,0,0,0,0,0,0,0,0,1,0,0.46
2,14,4,0,0,0,0,0,0,0,0,1,0,0.855
1,11,0,0,0,0,0,0,0,0,0,1,0,0.918333333
1,20,0,0,0,0,0,0,0,0,0,1,0,0.573333333
